true,pred,frac
1.0,1,0.7498712
0.0,0,0.3252464
1.0,1,0.87044036
1.0,0,0.4662709
0.0,1,0.7699863
0.0,0,0.6176958
0.0,0,0.35761297
1.0,0,0.68570304
0.0,0,0.3149715
0.0,0,0.38623908
0.0,0,0.015578069
0.0,0,0.41766828
1.0,0,0.6024367
0.0,1,0.7303163
0.0,0,0.63726467
1.0,0,0.43455932
1.0,1,0.87377155
0.0,0,0.17471282
0.0,1,0.7125822
0.0,0,0.45382512
0.0,0,0.58506334
0.0,0,0.45251405
0.0,0,0.37069374
0.0,0,0.37187022
1.0,0,0.55565125
1.0,0,0.6537302
0.0,0,0.348444
0.0,0,0.5851132
0.0,0,0.36913377
0.0,0,0.12901357
0.0,0,0.23150973
0.0,0,0.558777
0.0,0,0.43295038
0.0,0,-0.019363966
0.0,0,0.183541
0.0,0,0.57812834
0.0,1,0.77627456
0.0,0,0.38022357
1.0,1,0.9608606
0.0,0,0.36847863
1.0,0,0.67022735
1.0,0,0.68575525
0.0,0,0.27835315
1.0,1,0.8519747
0.0,0,0.30442733
1.0,1,0.71686256
0.0,1,0.7277636
0.0,0,0.10006438
0.0,0,0.369873
0.0,0,0.48856854
1.0,0,0.56275773
0.0,0,0.55280584
0.0,0,0.20018493
0.0,0,0.6000171
0.0,0,0.18066962
0.0,0,0.68946224
1.0,0,0.56207633
1.0,1,0.75602067
0.0,0,0.34721184
1.0,0,0.64596885
0.0,0,0.49120057
0.0,0,0.6548132
0.0,0,0.39554578
1.0,1,0.98453957
0.0,0,0.23526949
0.0,0,0.2731879
0.0,0,0.13407508
1.0,0,0.4564087
0.0,0,0.3517085
1.0,0,0.51523787
0.0,1,0.73103845
0.0,0,0.36010593
0.0,0,0.67390907
1.0,1,1.0000001
0.0,0,0.3585046
1.0,0,0.28732583
1.0,0,0.5097788
1.0,0,0.5839571
1.0,0,0.6069493
0.0,0,0.3381002
1.0,1,0.7763575
0.0,0,0.26629078
0.0,0,0.22979176
1.0,1,0.8074214
1.0,1,0.72509027
1.0,0,0.48042592
0.0,0,0.53449917
0.0,0,0.34923652
0.0,1,0.8043635
0.0,0,0.3030372
0.0,0,0.21924737
0.0,0,0.43354124
0.0,0,0.5260221
0.0,1,0.7520422
0.0,0,0.42626628
0.0,0,0.1533986
0.0,0,0.017060831
0.0,0,0.36819863
1.0,0,0.43633822
1.0,1,0.8864125
1.0,1,0.92139864
0.0,0,0.598451
0.0,0,0.40647987
0.0,0,0.23321024
1.0,1,0.78283834
0.0,1,0.73660207
1.0,0,0.56034887
0.0,0,0.6848588
0.0,0,-0.012572089
1.0,0,0.6608492
1.0,0,0.46879274
0.0,0,0.42672715
1.0,0,0.40933126
0.0,0,0.35614765
0.0,0,0.25169247
1.0,1,0.88899547
1.0,0,0.5667861
1.0,0,0.28201252
0.0,0,0.30853558
1.0,0,0.67639726
1.0,1,0.912019
0.0,1,0.88470465
1.0,0,0.55731523
0.0,0,0.47298792
0.0,0,0.24020994
0.0,0,0.40926364
0.0,1,0.8271131
0.0,1,0.71999145
1.0,1,0.71805966
0.0,0,0.50098497
1.0,1,0.99178195
0.0,0,0.44255352
1.0,1,1.0000001
1.0,0,0.6334897
0.0,0,0.68049455
1.0,1,0.92139864
1.0,1,0.7294484
0.0,0,0.26020715
0.0,1,0.70099664
0.0,0,0.37959164
0.0,0,0.3828178
0.0,0,0.32757145
0.0,0,0.38861722
1.0,0,0.2777641
0.0,0,0.6621964
0.0,0,0.27150613
0.0,0,0.23424286
0.0,0,0.48380387
1.0,0,0.5725254
0.0,0,0.29308534
0.0,0,0.62505245
1.0,1,0.7492429
0.0,0,0.42509297
0.0,1,0.9286914
1.0,1,1.0
1.0,1,0.8521409
1.0,1,0.79912853
0.0,0,0.23894368
0.0,0,0.42968124
0.0,0,0.56427866
1.0,0,0.41949916
1.0,1,0.7772567
0.0,1,0.7647165
0.0,0,0.068646125
1.0,0,0.6563061
0.0,0,0.3691339
0.0,0,0.5404668
0.0,0,0.14097512
0.0,1,1.0
1.0,1,0.7480005
1.0,0,0.17315426
0.0,0,0.62602913
0.0,0,0.39413527
0.0,0,0.3392632
0.0,0,0.3069101
0.0,0,0.46975863
1.0,1,0.92139864
1.0,0,0.1613373
0.0,1,0.7790609
0.0,0,0.3611064
1.0,1,0.82269883
0.0,0,0.33583194
1.0,1,0.93672365
1.0,0,0.68819237
0.0,0,0.3995554
0.0,0,0.36056495
0.0,0,0.33585477
0.0,0,0.5657657
0.0,0,0.5789329
0.0,0,0.06676544
1.0,0,0.41761547
0.0,0,0.64677984
0.0,0,0.3517085
1.0,1,0.8568152
0.0,0,0.2914067
0.0,0,0.68134135
1.0,1,0.74759626
0.0,0,0.21000946
0.0,0,0.53493637
0.0,0,0.024420958
0.0,0,0.43404323
1.0,0,0.63726467
0.0,0,0.49944672
0.0,0,0.44215345
0.0,0,0.40833044
0.0,0,0.27762404
0.0,0,0.35150343
0.0,0,0.17307761
0.0,0,0.4067354
0.0,0,0.4470601
0.0,0,0.59040534
0.0,0,0.6861933
0.0,0,0.5903246
0.0,0,0.6157274
1.0,0,0.5278444
0.0,0,0.5199443
0.0,0,0.004882226
1.0,0,0.6844512
1.0,1,0.90620553
0.0,0,0.62047595
1.0,1,1.0
0.0,0,0.24197258
0.0,0,0.6782335
0.0,0,0.49974
0.0,0,0.52510375
0.0,0,0.189673
0.0,0,0.35473663
0.0,0,0.56803167
1.0,1,0.73491323
0.0,0,0.43426335
0.0,0,0.41423166
1.0,0,0.50571287
0.0,0,0.66749656
1.0,0,0.61333907
0.0,0,0.5938467
0.0,0,0.38706785
1.0,0,0.54464334
1.0,0,0.6861837
0.0,0,0.08794701
0.0,0,0.37605047
0.0,1,0.8098671
0.0,0,0.28887922
1.0,1,1.0
0.0,0,0.4779257
1.0,0,0.41862035
0.0,0,0.45755523
0.0,1,0.9290961
0.0,0,0.53027785
1.0,0,0.28946415
0.0,1,0.7787385
0.0,1,0.80535346
0.0,0,0.15930653
0.0,1,0.70209336
1.0,0,0.2594128
1.0,0,-0.008807819
1.0,1,0.82211375
1.0,0,0.44680685
0.0,0,0.6416284
1.0,1,0.8568152
0.0,1,0.71596134
0.0,0,0.5994285
0.0,0,0.35614765
1.0,1,0.7472115
1.0,0,0.58264375
1.0,0,0.631399
0.0,0,0.58351064
0.0,0,0.6406787
0.0,0,0.28427818
0.0,1,0.7102494
0.0,0,0.2923901
0.0,0,0.56377494
0.0,1,0.77129304
0.0,0,0.5020446
0.0,0,0.06446672
0.0,0,0.37468445
0.0,0,0.030198008
1.0,0,0.63294804
0.0,1,0.71823627
0.0,0,0.26026297
0.0,0,0.34745568
0.0,0,0.41949958
1.0,0,0.45366776
1.0,1,0.69019496
0.0,0,0.35798013
1.0,1,0.99999994
0.0,0,0.4884844
0.0,0,0.13732299
0.0,0,0.5409484
1.0,0,0.67937624
1.0,0,0.54102707
1.0,1,0.853127
1.0,1,1.0
0.0,0,0.67937624
0.0,0,0.5703119
0.0,1,0.93093824
1.0,1,0.6911224
0.0,0,0.68425155
1.0,0,0.56095076
0.0,0,0.06387162
0.0,0,0.29692978
0.0,0,0.57249594
1.0,1,0.81478727
1.0,1,0.87777364
0.0,0,0.17923275
1.0,1,1.0
1.0,1,0.87777364
0.0,0,0.4318397
0.0,0,0.46159
0.0,0,0.22827873
0.0,0,0.46067995
0.0,0,0.62587076
1.0,0,0.53160864
0.0,0,0.56818557
0.0,0,0.41146928
1.0,1,0.92780113
0.0,0,0.31881428
0.0,0,0.3970662
0.0,0,0.18057367
0.0,1,0.77065253
0.0,0,0.34923652
1.0,1,0.85769737
0.0,0,0.5738637
0.0,0,0.5369922
1.0,0,0.6701967
0.0,1,0.8559411
0.0,0,0.5797912
0.0,0,0.59941936
1.0,0,0.67937624
0.0,0,0.5104758
1.0,1,0.72521925
0.0,0,0.25028303
1.0,1,0.8438497
0.0,0,0.5124373
0.0,0,0.54868555
0.0,0,0.291799
1.0,1,0.99999994
0.0,0,0.641893
0.0,0,0.4682973
0.0,0,0.46449316
0.0,0,0.58298576
0.0,0,0.58771354
0.0,1,0.69925284
1.0,1,0.9172721
0.0,0,0.48040122
0.0,0,0.35148722
0.0,0,0.17598015
1.0,1,0.8668051
0.0,1,0.8386411
0.0,1,0.7246017
0.0,0,0.2630231
1.0,0,0.33096653
0.0,0,0.6784415
0.0,0,0.32910663
0.0,0,0.21411651
0.0,0,0.3678059
0.0,0,0.08760339
0.0,1,0.74346775
1.0,0,0.5905026
1.0,1,0.73635435
0.0,0,0.05198342
0.0,0,0.5843541
1.0,0,0.12409667
0.0,1,0.7485864
0.0,0,0.42904148
0.0,1,0.7454519
1.0,0,0.518971
1.0,0,0.1930533
1.0,1,0.9402592
0.0,0,0.25651845
0.0,1,0.73033684
0.0,0,0.5965211
0.0,0,0.61333907
1.0,0,0.4702499
0.0,0,0.5147517
0.0,0,0.4895444
0.0,0,0.3131233
0.0,0,0.14204004
0.0,1,0.711326
0.0,0,0.38018805
1.0,0,0.44033343
0.0,0,0.22745456
0.0,1,0.82430804
1.0,0,0.6718524
1.0,0,0.5904008
0.0,0,0.46467218
0.0,0,0.30973417
1.0,0,0.4729103
1.0,0,0.5639426
0.0,0,0.48065868
0.0,0,0.45522097
0.0,1,0.74493814
1.0,0,0.54542106
1.0,0,0.4640076
0.0,0,0.5640918
0.0,0,0.36056495
0.0,0,0.5429032
0.0,0,0.45860338
1.0,0,0.65566945
0.0,0,0.24938796
0.0,0,0.47693345
0.0,0,0.43059263
0.0,0,0.48680437
0.0,0,0.18002927
0.0,0,0.08514984
0.0,0,0.24326879
1.0,0,0.57522166
0.0,1,0.8032683
1.0,0,0.6517695
1.0,1,0.6935952
0.0,1,0.75049967
1.0,1,0.7218123
1.0,0,0.4049534
0.0,0,0.4335146
1.0,1,0.75240445
0.0,0,0.4504058
0.0,0,0.5053966
1.0,1,0.8010808
1.0,1,1.0
1.0,0,0.6250756
1.0,1,0.7257824
0.0,1,1.0
1.0,1,0.71643007
0.0,0,0.35851017
0.0,0,0.65707505
1.0,1,1.0
0.0,0,0.3792649
1.0,0,0.64434695
0.0,0,0.52582115
1.0,0,0.6406787
0.0,0,0.17615148
0.0,0,0.56920666
0.0,0,0.22532709
0.0,0,0.38746598
0.0,0,0.34059852
0.0,0,0.5331619
1.0,0,0.6186749
0.0,0,0.13115378
0.0,1,1.0000002
1.0,1,1.0
0.0,0,0.6239822
1.0,1,0.7727872
0.0,1,0.76394427
0.0,0,0.33439124
0.0,0,0.33259922
1.0,0,0.63868636
1.0,0,0.6674789
0.0,0,0.33221424
0.0,0,0.6064109
1.0,1,1.0
0.0,0,0.26706868
0.0,1,0.6904982
0.0,0,0.59047025
1.0,1,0.8189336
1.0,1,0.89421356
0.0,0,0.41018704
0.0,1,0.8578534
0.0,0,0.31393838
1.0,1,0.78643095
0.0,0,0.16860597
0.0,0,0.46202216
0.0,0,0.4937839
0.0,0,0.22014016
1.0,1,0.71992093
0.0,0,0.41703713
1.0,1,0.9598838
1.0,0,0.6743981
0.0,0,0.26613045
1.0,1,0.7272055
0.0,1,0.8031851
1.0,0,0.54542106
0.0,0,0.6209048
1.0,1,0.82753277
0.0,0,0.5116733
0.0,1,0.744905
1.0,1,0.8556421
1.0,0,0.3311781
1.0,1,0.7235425
0.0,0,0.5430341
0.0,0,0.19715819
0.0,0,0.3674634
1.0,0,0.6726309
0.0,0,0.5948658
1.0,1,0.8327558
0.0,0,0.5355513
1.0,1,0.87101007
1.0,0,0.4631338
0.0,0,0.27867872
1.0,0,0.6406787
0.0,0,0.3360188
0.0,1,0.7271035
0.0,0,0.11844997
1.0,1,1.0000001
0.0,0,-0.003662088
0.0,0,0.32220513
1.0,1,0.9308897
0.0,0,0.53795284
1.0,1,0.7382307
0.0,0,0.36542758
0.0,0,0.5662591
0.0,0,0.4179613
0.0,0,0.42854893
0.0,0,0.30315158
0.0,0,0.54646826
1.0,1,0.92139864
1.0,1,0.99089336
0.0,0,0.43231282
0.0,0,0.23489073
1.0,1,0.87524605
0.0,0,0.6588429
0.0,1,0.73132706
1.0,1,0.84172785
0.0,0,0.36016268
1.0,0,0.6708525
0.0,0,0.17889482
0.0,0,0.08218844
1.0,0,0.43440062
0.0,0,0.4487654
1.0,0,0.2767226
1.0,0,0.64910746
0.0,0,0.51502484
0.0,0,0.28967506
0.0,1,0.7247386
0.0,0,0.5328169
0.0,0,0.3835364
0.0,0,0.3913475
0.0,1,0.7193987
0.0,0,0.57699096
0.0,0,0.23752502
0.0,0,0.32632053
0.0,0,0.17095315
0.0,0,0.28505164
0.0,0,0.12170685
0.0,0,0.55721056
0.0,0,0.34315842
0.0,0,0.6149
1.0,0,0.6239526
1.0,0,0.5891921
1.0,1,0.9722973
0.0,0,0.67803454
0.0,0,0.14155668
0.0,0,0.53315485
0.0,0,0.18641847
0.0,0,0.65653354
1.0,1,0.9598838
1.0,0,0.49109173
0.0,0,0.25323886
1.0,1,0.72679216
0.0,0,0.32663324
1.0,1,0.83468777
0.0,0,0.05412876
1.0,0,0.43366545
1.0,1,1.0000001
0.0,0,0.26421618
1.0,1,0.99999994
1.0,1,1.0
0.0,0,0.24949361
1.0,1,0.8108233
1.0,1,0.8654733
1.0,1,0.7842092
0.0,0,0.009484277
0.0,1,1.0
0.0,0,0.40698236
0.0,0,0.52636456
1.0,1,1.0000001
1.0,0,0.43467072
0.0,0,0.681703
0.0,0,0.58344746
1.0,1,0.73874944
1.0,0,0.63084877
0.0,0,0.59047663
0.0,0,0.33408013
0.0,0,0.4976174
0.0,0,0.639401
1.0,0,0.4531516
0.0,0,0.3208233
0.0,0,0.4736413
1.0,1,0.81679577
0.0,0,0.31853876
1.0,0,0.6555887
0.0,0,0.2610078
0.0,0,0.6569381
0.0,0,0.61333907
0.0,0,0.354777
0.0,0,0.37700337
0.0,0,0.3987794
0.0,0,0.6189108
0.0,0,0.29469293
0.0,0,0.56822413
1.0,1,1.0
1.0,1,0.73748446
0.0,0,0.49767467
0.0,1,0.7210685
0.0,0,0.20232418
0.0,0,0.648965
0.0,0,0.11172568
0.0,0,0.50783074
0.0,0,0.49468297
0.0,0,0.37153685
0.0,0,0.47910994
1.0,1,0.87524605
1.0,0,0.33551756
0.0,1,0.70209026
0.0,0,0.28224993
1.0,0,0.5031602
0.0,0,0.39824617
1.0,1,0.7615677
0.0,0,0.6411632
0.0,0,0.35832772
0.0,0,0.30135673
1.0,1,0.92139864
0.0,0,0.44210452
0.0,0,0.44770753
0.0,1,0.8693362
0.0,0,0.39826277
1.0,0,0.42450368
0.0,0,0.3918908
1.0,0,0.42112374
1.0,1,0.92139864
0.0,1,0.71445644
0.0,0,0.34858078
1.0,0,0.5996752
0.0,0,0.24600476
0.0,0,0.52694905
0.0,0,0.5797987
0.0,0,0.5859994
0.0,0,0.42604762
1.0,0,0.51569486
0.0,0,0.5543977
1.0,0,0.25704294
0.0,0,0.42691845
1.0,0,0.6105598
0.0,0,0.58907294
0.0,0,0.3559528
1.0,0,0.045685112
0.0,0,0.6157274
1.0,1,0.82763684
0.0,1,0.7531963
1.0,0,0.52754307
0.0,0,0.434336
0.0,0,0.23952667
0.0,0,0.5652545
0.0,0,0.047435787
1.0,0,0.6625445
0.0,0,0.36153483
0.0,1,1.0000001
0.0,0,0.46745425
0.0,0,0.4272942
0.0,0,0.67937624
0.0,1,0.9286914
0.0,0,0.3267482
0.0,0,0.54044044
0.0,0,0.4618845
0.0,0,0.61333907
1.0,1,0.8244475
0.0,0,0.2157857
0.0,0,0.49210325
0.0,0,0.39346838
0.0,0,0.3523353
0.0,0,0.31000954
0.0,0,0.061672553
0.0,0,0.58520603
1.0,1,0.9558246
0.0,0,0.34923652
0.0,0,0.6574737
0.0,0,0.05685913
1.0,1,0.9799607
0.0,0,0.5593182
1.0,1,0.93077666
0.0,0,0.19858041
0.0,0,0.21964838
1.0,1,0.92139864
1.0,1,0.92411065
0.0,0,0.48799214
0.0,0,0.49468613
0.0,0,0.1686248
0.0,1,0.8543638
1.0,1,0.8568152
1.0,0,0.5299132
0.0,0,0.62675667
0.0,0,0.67937624
1.0,0,0.67937624
0.0,0,0.5169125
0.0,1,0.81403875
0.0,0,0.55976284
0.0,0,0.030287663
1.0,1,0.99999994
1.0,0,0.6253282
0.0,0,0.36056495
0.0,0,0.01614669
0.0,1,0.7022721
1.0,0,0.6148692
1.0,1,1.0000002
1.0,0,0.52239966
0.0,0,0.23746736
0.0,0,0.19049944
0.0,0,0.30104768
1.0,1,0.73783815
0.0,1,0.7883012
1.0,0,0.5958062
0.0,0,0.08346473
0.0,0,0.13762017
0.0,0,-0.0026776437
0.0,0,0.45455545
0.0,0,-0.0040899524
1.0,0,0.6732749
0.0,0,0.62790245
0.0,0,0.52064097
0.0,1,1.0
0.0,0,0.5533276
0.0,0,0.3729648
1.0,0,0.2530247
1.0,0,0.18667194
0.0,0,0.30645794
0.0,1,0.8010108
1.0,1,0.87377155
0.0,0,0.5800254
0.0,0,0.13673118
1.0,1,0.8786974
1.0,1,0.8239597
0.0,0,0.27448967
0.0,0,0.6424738
0.0,0,0.6142819
1.0,1,0.7956765
0.0,0,0.3382039
1.0,0,0.18603268
0.0,0,0.37655264
0.0,0,0.17769125
0.0,0,0.31753922
1.0,1,0.831406
1.0,1,0.99999994
1.0,1,1.0
0.0,0,0.21713266
0.0,1,0.77627456
1.0,1,0.99340624
0.0,0,0.6406787
0.0,0,0.5962244
0.0,0,0.56355214
1.0,1,0.85914284
0.0,0,0.39441845
1.0,0,0.67937624
0.0,1,0.7799745
0.0,0,0.51066333
0.0,0,0.35197634
0.0,1,0.85600394
0.0,0,0.6896591
1.0,0,0.64516413
0.0,0,0.38839808
1.0,1,1.0
0.0,0,0.45063987
1.0,1,0.78224194
1.0,0,0.5172831
0.0,0,0.39704466
0.0,1,0.7140549
0.0,0,0.5448235
1.0,1,0.8374501
1.0,0,0.09138476
1.0,0,0.6211102
0.0,1,0.78941447
0.0,0,0.57699096
0.0,0,0.31380424
0.0,0,0.5406597
1.0,1,0.97851324
0.0,1,0.7001859
0.0,0,0.46574944
0.0,0,0.49076068
0.0,1,0.69692504
1.0,0,0.5719276
1.0,1,0.91731083
0.0,0,0.24601308
0.0,0,0.5135214
0.0,0,0.4325841
1.0,0,0.5911052
1.0,1,0.8647602
0.0,1,0.7204628
1.0,1,0.7169637
0.0,0,-0.031557266
0.0,1,0.8242444
0.0,1,0.9286914
1.0,0,0.52917355
0.0,0,0.51469916
0.0,0,0.4262493
0.0,0,0.3679764
0.0,0,0.049006652
0.0,1,0.7065834
0.0,0,-0.06548066
0.0,0,0.33551756
1.0,0,0.54542106
1.0,1,0.82016426
1.0,1,0.8568152
1.0,1,0.8479276
0.0,0,0.4667621
0.0,0,0.68926877
1.0,1,0.79559946
1.0,0,0.67174757
1.0,0,0.679058
0.0,0,0.6498629
0.0,0,0.29235408
0.0,0,0.35286334
0.0,0,0.47378033
0.0,0,0.34733242
0.0,0,0.5947699
0.0,1,0.84902656
0.0,0,0.44758755
0.0,0,0.34022868
1.0,0,0.6673756
1.0,1,0.6917407
0.0,0,0.31817842
0.0,0,0.53712285
1.0,1,0.7247088
0.0,0,0.407736
0.0,0,0.3201635
1.0,1,0.75678533
0.0,0,0.43366355
0.0,1,0.83011174
0.0,0,0.11875347
1.0,1,0.71477306
1.0,0,0.4747824
1.0,0,0.6194387
0.0,0,0.40039617
1.0,0,0.5083265
0.0,0,0.42034703
0.0,0,0.15792827
0.0,0,0.63713074
0.0,1,0.7754861
1.0,0,0.66829205
1.0,1,0.82931066
0.0,0,0.5327621
1.0,0,0.6601684
1.0,0,0.4754794
0.0,1,0.70130605
1.0,1,0.74448586
0.0,0,0.10465504
1.0,0,0.6391289
0.0,0,0.48562968
0.0,0,0.3788982
0.0,0,0.073173024
0.0,1,0.7817789
0.0,1,0.85120803
1.0,1,0.75095606
1.0,0,0.37433487
0.0,0,0.43404323
0.0,0,0.63606036
0.0,1,0.73477554
0.0,0,0.5238835
0.0,0,0.2529056
1.0,0,0.57460904
0.0,0,0.0777531
0.0,1,0.6978673
1.0,1,0.8094381
0.0,1,0.7579272
1.0,1,1.0000001
0.0,0,0.023583917
0.0,0,0.40593904
0.0,0,0.63447064
1.0,1,0.86274326
1.0,1,0.86689997
1.0,1,0.93568873
0.0,0,0.02738399
1.0,1,0.8929073
0.0,1,0.9112679
1.0,0,0.29273415
0.0,0,0.3382039
1.0,0,0.63863564
0.0,0,0.059668086
0.0,0,0.34884483
0.0,0,0.28528908
0.0,0,0.5551206
0.0,0,0.6187316
0.0,1,0.8568152
0.0,0,0.42069423
0.0,0,0.60625976
0.0,0,0.46890557
1.0,0,0.28946415
0.0,0,0.33439124
1.0,1,0.77592844
0.0,0,0.18532163
1.0,0,0.58191985
1.0,1,0.803824
0.0,0,0.6616522
1.0,0,0.3790682
1.0,1,0.7588892
0.0,0,0.6420462
0.0,0,0.043992326
0.0,0,0.13605624
0.0,0,0.33439124
0.0,0,0.6057036
1.0,0,0.62125987
1.0,1,1.0
0.0,0,0.40110153
0.0,0,0.36056495
0.0,0,0.5954757
0.0,0,0.24617483
1.0,1,0.8157485
0.0,0,0.47870547
0.0,0,0.373682
0.0,0,0.20602567
1.0,1,0.7528993
0.0,0,0.63962364
0.0,0,0.25564298
0.0,0,0.6009288
0.0,0,0.15715945
0.0,0,0.12922549
0.0,0,0.5534789
0.0,1,0.69886553
1.0,1,0.92139864
0.0,0,0.27725405
0.0,1,0.70441353
0.0,0,0.071487814
0.0,0,0.12561105
0.0,1,0.72816294
0.0,0,0.33439124
1.0,1,1.0000001
0.0,0,0.4841854
0.0,1,0.9286914
0.0,1,1.0
1.0,1,0.73417634
0.0,0,0.4671958
0.0,0,0.58445036
0.0,0,0.3796302
1.0,1,0.9157537
0.0,0,0.19130808
1.0,0,0.51664805
0.0,0,0.49768496
0.0,0,0.2198182
0.0,0,0.46646184
1.0,0,0.44954735
0.0,0,0.58464164
1.0,1,1.0000001
0.0,0,0.6391052
0.0,0,0.23321024
1.0,0,0.68090343
1.0,0,0.67937624
1.0,0,0.33872104
1.0,1,0.72354674
0.0,0,0.34818816
1.0,1,0.7557195
1.0,1,1.0
1.0,1,0.8044575
0.0,0,0.30239317
1.0,0,0.5749557
0.0,0,0.089678824
1.0,0,0.19351205
1.0,0,0.6612723
1.0,0,0.548898
0.0,0,0.5199423
0.0,0,0.62887114
0.0,0,0.16331574
0.0,0,0.30183345
0.0,1,0.76725805
1.0,1,0.8647602
1.0,0,0.5276666
1.0,1,0.8924351
0.0,0,0.46123868
0.0,0,0.5956993
0.0,0,0.37825626
0.0,1,0.8955037
1.0,0,0.5006064
0.0,0,0.6586462
1.0,0,0.524788
0.0,0,0.1317246
1.0,1,0.7694297
0.0,0,0.21595564
0.0,0,0.5722114
1.0,1,0.87524605
1.0,1,0.76591384
1.0,1,0.92139864
1.0,1,0.815071
0.0,1,0.99999994
0.0,1,0.8696898
0.0,0,0.11683419
0.0,0,0.3581235
0.0,0,0.4115319
0.0,0,0.4488423
0.0,0,0.3328679
0.0,0,0.11356959
0.0,0,0.4187745
1.0,1,0.8239999
0.0,0,0.5767143
0.0,0,0.5698068
1.0,1,1.0
0.0,0,0.09447304
1.0,1,1.0000001
1.0,1,1.0
1.0,1,0.92139864
0.0,1,0.8086975
0.0,1,0.7941256
1.0,0,0.48957744
0.0,0,0.53579247
0.0,0,0.61362326
0.0,0,0.61397856
1.0,0,0.66004527
0.0,0,0.12528467
1.0,1,0.7571386
0.0,0,0.4001015
0.0,0,-0.07377352
0.0,0,0.4920274
0.0,0,0.30037975
0.0,0,0.43505996
1.0,0,0.36197272
0.0,1,0.69144756
0.0,0,0.026616072
0.0,0,0.11046359
1.0,1,0.86274326
0.0,0,0.27472913
0.0,0,0.1679589
0.0,0,0.42726427
1.0,1,0.9369992
0.0,0,0.34145346
1.0,1,0.8352622
1.0,1,0.69094557
0.0,0,0.41431966
1.0,1,0.7430707
0.0,0,0.17598015
1.0,0,0.6286366
0.0,0,0.6478479
0.0,0,0.5224395
0.0,0,0.19724466
1.0,0,0.5694951
0.0,0,0.31869102
0.0,0,0.1682416
1.0,1,0.7314458
0.0,0,0.6834019
1.0,0,0.2380375
0.0,1,0.7008051
0.0,0,0.59628785
0.0,0,0.6204349
0.0,1,0.7227577
0.0,0,0.14814807
0.0,1,0.6986661
0.0,0,0.5364426
0.0,0,0.14180051
1.0,0,0.68431634
1.0,0,0.28902245
0.0,1,0.9286914
1.0,1,1.0000001
0.0,0,0.27277982
0.0,1,1.0
1.0,1,0.69342345
0.0,0,0.3587001
0.0,0,0.4412568
0.0,0,0.24426875
1.0,0,0.64097655
0.0,1,0.69171554
1.0,1,0.77023315
0.0,0,0.01665086
1.0,1,0.9324582
0.0,1,0.74740565
1.0,1,0.80543417
1.0,1,0.92139864
0.0,0,0.33397734
0.0,0,0.30452946
0.0,0,0.16635983
0.0,0,0.05257032
0.0,0,0.2835157
1.0,0,0.37288046
1.0,0,0.6644217
0.0,0,0.23150973
0.0,0,0.16134925
1.0,0,0.5744112
0.0,0,0.5375385
0.0,0,0.27331597
0.0,0,0.24858683
0.0,0,0.19181454
0.0,0,0.548153
1.0,0,0.4125502
0.0,0,0.08492916
0.0,0,0.1870572
0.0,0,0.65939695
1.0,0,0.6845959
0.0,0,0.14639947
0.0,1,0.9043343
0.0,0,0.33479467
1.0,0,0.43932766
0.0,0,0.18057461
1.0,1,1.0000001
0.0,0,0.4454344
0.0,0,0.22030608
1.0,1,1.0000001
0.0,0,0.25675088
1.0,1,0.6932224
0.0,0,0.5190743
0.0,0,0.37908542
0.0,0,-0.0012279553
0.0,0,0.3133958
0.0,0,0.32797754
0.0,0,0.18491822
1.0,1,0.9598838
0.0,1,0.9598838
0.0,0,0.666638
0.0,0,0.43707347
1.0,1,0.74840915
1.0,0,0.4995213
1.0,1,0.9598838
1.0,0,0.3742144
0.0,0,0.20680632
0.0,0,0.5151684
0.0,0,0.24837169
0.0,0,0.5150265
1.0,0,0.56260985
1.0,1,0.7225077
1.0,0,0.54460937
1.0,0,0.43884614
1.0,0,0.65018666
0.0,0,0.6863828
1.0,1,0.69469273
1.0,1,1.0000001
0.0,1,0.9598838
1.0,0,0.5150051
0.0,0,0.25010437
1.0,0,0.6537994
0.0,0,0.47006127
0.0,0,0.49335605
1.0,0,0.620563
1.0,1,0.7310842
1.0,1,0.8472834
0.0,0,0.5819176
0.0,0,0.31658608
1.0,1,0.8991368
0.0,0,0.3925014
0.0,1,0.74824667
1.0,0,0.6497903
0.0,0,0.22611494
1.0,1,0.8568152
1.0,1,0.91728246
0.0,0,0.5844972
0.0,0,0.40376583
0.0,0,0.27325085
0.0,1,0.70903265
0.0,0,0.2171552
0.0,0,0.5812579
0.0,0,0.5873166
0.0,0,0.50989294
0.0,0,0.27564758
0.0,0,0.28981185
0.0,0,0.37250566
0.0,0,0.6782335
1.0,0,0.35568607
0.0,0,0.30021733
0.0,0,0.39848673
0.0,0,0.175899
0.0,0,0.43233854
0.0,0,0.43927705
0.0,1,0.81205297
0.0,1,0.70405495
1.0,1,0.849455
0.0,1,0.86274326
0.0,0,0.12286479
1.0,1,0.87377155
0.0,0,0.6035932
1.0,0,0.5783679
0.0,0,0.28343916
0.0,0,0.59016675
0.0,0,0.3623432
0.0,0,0.44715956
0.0,0,0.50862014
0.0,0,0.6798642
0.0,0,0.52487797
0.0,0,0.56929123
0.0,0,0.13760418
1.0,0,0.684978
0.0,0,0.51557267
0.0,0,0.35851902
1.0,1,1.0
1.0,0,0.58089244
1.0,0,0.2579621
1.0,1,0.73115224
1.0,1,0.9598838
0.0,0,0.5491972
1.0,0,0.5694951
1.0,0,0.6345016
1.0,0,0.5809877
